History_4A_Fall_2007_UC_Berkeley_Lecture_24_Monarchy_at_Rome_The_Age_of_Augustus_20476_chunk_64_1499080254532628_count_0_noise_-1_noise_type_White,4,new consoles would have taken out the,-1,"{'start_time': 5.01, 'length': 3, 'confidence': 0.8713, 'end_time': 5.2, 'word': 'new'}; {'start_time': 5.2, 'length': 8, 'confidence': 0.3798, 'end_time': 5.69, 'word': 'consoles'}; {'start_time': 5.69, 'length': 5, 'confidence': 0.7349, 'end_time': 5.84, 'word': 'would'}; {'start_time': 5.84, 'length': 4, 'confidence': 0.6442, 'end_time': 5.93, 'word': 'have'}; {'start_time': 5.93, 'length': 5, 'confidence': 0.7462, 'end_time': 6.37, 'word': 'taken'}; {'start_time': 6.41, 'length': 3, 'confidence': 0.7406, 'end_time': 6.65, 'word': 'out'}; {'start_time': 6.65, 'length': 3, 'confidence': 0.8775, 'end_time': 6.73, 'word': 'the'}",podcast_lecture,White,"[{'timestamps': [['new', 0.24, 0.44], ['consoles', 0.44, 0.93], ['would', 0.93, 1.08], ['it', 1.08, 1.19], ['take', 1.19, 1.5], ['it', 1.5, 1.62], ['out', 1.65, 1.85]], 'word_confidence': [['new', 0.93], ['consoles', 0.261], ['would', 0.574], ['it', 0.209], ['take', 0.187], ['it', 0.143], ['out', 0.481]], 'confidence': 0.376, 'transcript': 'new consoles would it take it out '}]",taken,new,0.8889,consoles,0.3996,would,0.6679,taken,0.4692,out,0.6295
TerenceMckenna-TrueHallucinations08-16_chunk_21_1499080254532628_count_0_noise_0_noise_type_White,4,were on a different time crack from,0,"{'start_time': 8.8, 'length': 4, 'confidence': 1.0, 'end_time': 8.96, 'word': 'were'}; {'start_time': 8.96, 'length': 2, 'confidence': 0.9999, 'end_time': 9.12, 'word': 'on'}; {'start_time': 9.12, 'length': 1, 'confidence': 1.0, 'end_time': 9.2, 'word': 'a'}; {'start_time': 9.2, 'length': 9, 'confidence': 0.9999, 'end_time': 9.6, 'word': 'different'}; {'start_time': 9.6, 'length': 4, 'confidence': 0.9099, 'end_time': 10.02, 'word': 'time'}; {'start_time': 10.08, 'length': 5, 'confidence': 0.3785, 'end_time': 10.36, 'word': 'crack'}; {'start_time': 10.48, 'length': 4, 'confidence': 0.6825, 'end_time': 10.62, 'word': 'from'}",podcast_lecture,White,"[{'timestamps': [['they', 0.21, 0.27], ['were', 0.27, 0.41], ['on', 0.41, 0.57], ['a', 0.57, 0.65], ['different', 0.65, 1.04], ['kind', 1.04, 1.48], ['crack', 1.53, 1.84]], 'word_confidence': [['they', 0.214], ['were', 0.673], ['on', 0.996], ['a', 0.876], ['different', 0.995], ['kind', 0.634], ['crack', 0.235]], 'confidence': 0.681, 'transcript': 'they were on a different kind crack '}]",time,they,0.3364,were,0.7916,on,0.989,a,0.989,different,0.9913,kind,0.8267,crack,0.4504
TerenceMckenna-TrueHallucinations08-16_chunk_21_1499080254532628_count_1_noise_-1_noise_type_White,4,time crack from the rest of it,-1,"{'start_time': 9.6, 'length': 4, 'confidence': 0.9099, 'end_time': 10.02, 'word': 'time'}; {'start_time': 10.08, 'length': 5, 'confidence': 0.3785, 'end_time': 10.36, 'word': 'crack'}; {'start_time': 10.48, 'length': 4, 'confidence': 0.6825, 'end_time': 10.62, 'word': 'from'}; {'start_time': 10.62, 'length': 3, 'confidence': 0.8466, 'end_time': 10.72, 'word': 'the'}; {'start_time': 10.72, 'length': 4, 'confidence': 0.9181, 'end_time': 11.09, 'word': 'rest'}; {'start_time': 11.09, 'length': 2, 'confidence': 0.9294, 'end_time': 11.23, 'word': 'of'}; {'start_time': 11.23, 'length': 2, 'confidence': 0.6449, 'end_time': 11.37, 'word': 'it'}",podcast_lecture,White,"[{'timestamps': [['current', 0.26, 0.65], ['cracked', 0.65, 1.05], ['from', 1.13, 1.27], ['the', 1.27, 1.37], ['rest', 1.37, 1.74], ['of', 1.74, 1.84], ['the', 1.84, 1.94]], 'word_confidence': [['current', 0.214], ['cracked', 0.275], ['from', 0.507], ['the', 1.0], ['rest', 0.708], ['of', 0.934], ['the', 0.218]], 'confidence': 0.463, 'transcript': 'current cracked from the rest of the '}]",time,current,0.5355,cracked,0.2731,from,0.5739,the,0.8333,rest,0.8871,of,0.8629,the,0.3895
TerenceMckenna-TrueHallucinations08-16_chunk_21_1499080254532628_count_2_noise_-1_noise_type_White,4,take nothing but our family and go,-1,"{'start_time': 21.17, 'length': 4, 'confidence': 0.9689, 'end_time': 21.49, 'word': 'take'}; {'start_time': 21.49, 'length': 7, 'confidence': 0.9631, 'end_time': 21.91, 'word': 'nothing'}; {'start_time': 21.91, 'length': 3, 'confidence': 0.9631, 'end_time': 22.05, 'word': 'but'}; {'start_time': 22.05, 'length': 3, 'confidence': 0.7992, 'end_time': 22.21, 'word': 'our'}; {'start_time': 22.21, 'length': 6, 'confidence': 0.348, 'end_time': 22.89, 'word': 'family'}; {'start_time': 22.89, 'length': 3, 'confidence': 0.4794, 'end_time': 23.05, 'word': 'and'}; {'start_time': 23.05, 'length': 2, 'confidence': 0.695, 'end_time': 23.24, 'word': 'go'}",podcast_lecture,White,"[{'timestamps': [['click', 0.27, 0.56], ['nothing', 0.56, 0.99], ['but', 0.99, 1.13], ['our', 1.13, 1.29], ['hammocks', 1.29, 1.97], ['and', 1.97, 2.13], ['go', 2.13, 2.3]], 'word_confidence': [['click', 0.143], ['nothing', 0.78], ['but', 0.88], ['our', 1.0], ['hammocks', 0.122], ['and', 0.459], ['go', 0.851]], 'confidence': 0.474, 'transcript': 'click nothing but our hammocks and go '}]",take,click,0.2904,nothing,0.8395,but,0.8395,our,0.7863,hammocks,0.5407,and,0.65,go,0.7701
TerenceMckenna-TrueHallucinations02-16_chunk_56_1499080254532628_count_0_noise_-1_noise_type_White,4,hitchhiking from cornerback via telegraph and when,-1,"{'start_time': 11.29, 'length': 11, 'confidence': 0.9484, 'end_time': 12.04, 'word': 'hitchhiking'}; {'start_time': 12.04, 'length': 4, 'confidence': 0.9959, 'end_time': 12.31, 'word': 'from'}; {'start_time': 12.42, 'length': 10, 'confidence': 0.9284, 'end_time': 13.1, 'word': 'cornerback'}; {'start_time': 13.24, 'length': 3, 'confidence': 0.5011, 'end_time': 13.48, 'word': 'via'}; {'start_time': 13.56, 'length': 9, 'confidence': 0.4491, 'end_time': 14.3, 'word': 'telegraph'}; {'start_time': 14.74, 'length': 3, 'confidence': 0.7375, 'end_time': 14.9, 'word': 'and'}; {'start_time': 14.9, 'length': 4, 'confidence': 0.6233, 'end_time': 15.13, 'word': 'when'}",podcast_lecture,White,"[{'timestamps': [['I', 0.62, 0.74], ['come', 0.74, 1.01], ['from', 1.01, 1.27], ['cornerback', 1.38, 2.06], ['telegraph', 2.52, 3.23], ['and', 3.7, 3.86], ['when', 3.86, 4.02]], 'word_confidence': [['I', 0.574], ['come', 0.676], ['from', 0.837], ['cornerback', 0.909], ['telegraph', 0.523], ['and', 1.0], ['when', 0.513]], 'confidence': 0.721, 'transcript': 'I come from cornerback telegraph and when '}]",hitchhiking,I,0.9681,come,0.9825,from,0.9773,cornerback,0.949,<eps>,0.6015,telegraph,0.7165,and,0.8434,when,0.6611
TerenceMckenna-TrueHallucinations02-16_chunk_56_1499080254532628_count_1_noise_-1_noise_type_White,4,kind so pick both of the became,-1,"{'start_time': 15.49, 'length': 4, 'confidence': 0.8333, 'end_time': 15.97, 'word': 'kind'}; {'start_time': 15.97, 'length': 2, 'confidence': 0.4908, 'end_time': 16.55, 'word': 'so'}; {'start_time': 16.59, 'length': 4, 'confidence': 0.4064, 'end_time': 16.87, 'word': 'pick'}; {'start_time': 16.87, 'length': 4, 'confidence': 0.7561, 'end_time': 17.2, 'word': 'both'}; {'start_time': 17.2, 'length': 2, 'confidence': 0.7459, 'end_time': 17.29, 'word': 'of'}; {'start_time': 17.29, 'length': 3, 'confidence': 0.414, 'end_time': 17.4, 'word': 'the'}; {'start_time': 18.02, 'length': 6, 'confidence': 0.8203, 'end_time': 18.44, 'word': 'became'}",podcast_lecture,White,"[{'timestamps': [['crying', 0.32, 0.7], ['so', 0.7, 1.32], ['big', 1.39, 1.65], ['bulk', 1.65, 1.97], ['of', 1.97, 2.05], ['the', 2.05, 2.16], ['stuff', 2.16, 2.64], ['we', 2.64, 2.78], ['became', 2.78, 3.17]], 'word_confidence': [['crying', 0.177], ['so', 0.277], ['big', 0.219], ['bulk', 0.041], ['of', 0.233], ['the', 0.128], ['stuff', 0.075], ['we', 0.635], ['became', 0.977]], 'confidence': 0.305, 'transcript': 'crying so big bulk of the stuff we became '}]",kind,crying,0.5251,we,0.8462,became,0.9091
TerenceMckenna-TrueHallucinations02-16_chunk_56_1499080254532628_count_2_noise_-1_noise_type_White,4,on the right over debris since those,-1,"{'start_time': 19.12, 'length': 2, 'confidence': 0.9873, 'end_time': 19.25, 'word': 'on'}; {'start_time': 19.25, 'length': 3, 'confidence': 0.9879, 'end_time': 19.35, 'word': 'the'}; {'start_time': 19.35, 'length': 5, 'confidence': 0.4509, 'end_time': 19.8, 'word': 'right'}; {'start_time': 19.8, 'length': 4, 'confidence': 0.3867, 'end_time': 20.04, 'word': 'over'}; {'start_time': 20.04, 'length': 6, 'confidence': 0.429, 'end_time': 20.15, 'word': 'debris'}; {'start_time': 21.67, 'length': 5, 'confidence': 0.9779, 'end_time': 21.98, 'word': 'since'}; {'start_time': 21.98, 'length': 5, 'confidence': 0.978, 'end_time': 22.3, 'word': 'those'}",podcast_lecture,White,"[{'timestamps': [['on', 0.25, 0.38], ['the', 0.38, 0.47], ['ride', 0.47, 0.93], ['over', 0.93, 1.18], ['the', 1.18, 1.29], ['brink', 1.29, 1.6]], 'word_confidence': [['on', 0.594], ['the', 0.891], ['ride', 0.666], ['over', 1.0], ['the', 1.0], ['brink', 0.448]], 'confidence': 0.713, 'transcript': 'on the ride over the brink '}, {'timestamps': [['Seth', 2.8, 3.12], ['both', 3.12, 3.4]], 'word_confidence': [['Seth', 0.246], ['both', 0.258]], 'confidence': 0.251, 'transcript': 'Seth both '}]",since,on,0.9815,the,0.9815,ride,0.9681,over,0.9814,the,0.9922,brink,0.7412,Seth,0.5306
TerenceMckenna-TrueHallucinations12-16_chunk_64_1499080254532628_count_0_noise_18_noise_type_White,4,childhood as we entered the house I,18,"{'start_time': 9.65, 'length': 9, 'confidence': 0.9436, 'end_time': 10.66, 'word': 'childhood'}; {'start_time': 11.43, 'length': 2, 'confidence': 0.9726, 'end_time': 11.59, 'word': 'as'}; {'start_time': 11.63, 'length': 2, 'confidence': 0.9724, 'end_time': 11.79, 'word': 'we'}; {'start_time': 11.79, 'length': 7, 'confidence': 0.4927, 'end_time': 12.18, 'word': 'entered'}; {'start_time': 12.18, 'length': 3, 'confidence': 0.9697, 'end_time': 12.33, 'word': 'the'}; {'start_time': 12.33, 'length': 5, 'confidence': 0.9626, 'end_time': 12.98, 'word': 'house'}; {'start_time': 13.24, 'length': 1, 'confidence': 0.9057, 'end_time': 13.53, 'word': 'I'}",podcast_lecture,White,"[{'timestamps': [['childhood', 0.31, 1.3]], 'word_confidence': [['childhood', 0.121]], 'confidence': 0.121, 'transcript': 'childhood '}, {'timestamps': [['we', 2.25, 2.39], ['entered', 2.39, 2.78], ['the', 2.78, 2.93], ['house', 2.93, 3.55], ['I', 3.84, 4.13]], 'word_confidence': [['we', 0.923], ['entered', 0.401], ['the', 0.8], ['house', 0.995], ['I', 0.359]], 'confidence': 0.709, 'transcript': 'we entered the house I '}]",childhood,child,0.5312,did,0.487,we,0.9935,entered,0.7608,the,0.9877,house,0.987,I,0.6785
TerenceMckenna-TrueHallucinations10-16_chunk_14_1499080254532628_count_0_noise_13_noise_type_White,4,did here was that he might focus,13,"{'start_time': 11.13, 'length': 3, 'confidence': 0.9646, 'end_time': 11.45, 'word': 'did'}; {'start_time': 11.55, 'length': 4, 'confidence': 0.4096, 'end_time': 11.81, 'word': 'here'}; {'start_time': 11.81, 'length': 3, 'confidence': 0.9769, 'end_time': 12.02, 'word': 'was'}; {'start_time': 12.02, 'length': 4, 'confidence': 0.9627, 'end_time': 12.14, 'word': 'that'}; {'start_time': 12.14, 'length': 2, 'confidence': 0.9636, 'end_time': 12.26, 'word': 'he'}; {'start_time': 12.26, 'length': 5, 'confidence': 0.9867, 'end_time': 12.62, 'word': 'might'}; {'start_time': 12.62, 'length': 5, 'confidence': 0.9783, 'end_time': 13.19, 'word': 'focus'}",podcast_lecture,White,"[{'timestamps': [['where', 0.67, 0.94], ['was', 0.94, 1.14], ['that', 1.14, 1.26], ['he', 1.26, 1.39], ['might', 1.39, 1.74], ['focus', 1.74, 2.27]], 'word_confidence': [['where', 0.418], ['was', 0.911], ['that', 0.296], ['he', 0.089], ['might', 0.951], ['focus', 0.727]], 'confidence': 0.663, 'transcript': 'where was that he might focus '}]",that,where,0.4594,was,0.9321,that,0.4943,he,0.4679,might,0.9012,focus,0.8144
TerenceMckenna-TrueHallucinations10-16_chunk_14_1499080254532628_count_1_noise_19_noise_type_White,4,he might focus eyepiece attention on us,19,"{'start_time': 12.14, 'length': 2, 'confidence': 0.9636, 'end_time': 12.26, 'word': 'he'}; {'start_time': 12.26, 'length': 5, 'confidence': 0.9867, 'end_time': 12.62, 'word': 'might'}; {'start_time': 12.62, 'length': 5, 'confidence': 0.9783, 'end_time': 13.19, 'word': 'focus'}; {'start_time': 13.19, 'length': 8, 'confidence': 0.41, 'end_time': 13.55, 'word': 'eyepiece'}; {'start_time': 13.55, 'length': 9, 'confidence': 0.9661, 'end_time': 14.21, 'word': 'attention'}; {'start_time': 14.21, 'length': 2, 'confidence': 0.9503, 'end_time': 14.43, 'word': 'on'}; {'start_time': 14.43, 'length': 2, 'confidence': 0.6715, 'end_time': 14.68, 'word': 'us'}",podcast_lecture,White,"[{'timestamps': [['my', 0.41, 0.64], ['focus', 0.64, 1.21], ['Sybase', 1.21, 1.66], ['attention', 1.66, 2.32], ['on', 2.32, 2.51], ['that', 2.51, 2.72]], 'word_confidence': [['my', 0.292], ['focus', 0.68], ['Sybase', 0.357], ['attention', 0.874], ['on', 0.919], ['that', 0.313]], 'confidence': 0.62, 'transcript': 'my focus Sybase attention on that '}]",might,my,0.4782,focus,0.9363,Sybase,0.5142,attention,0.8696,on,0.9203,that,0.7617
FinneginsWake_chunk_107_1499080254532628_count_0_noise_-1_noise_type_White,4,numbers or Helvetica scum moves come mooted,-1,"{'start_time': 4.1, 'length': 7, 'confidence': 0.9595, 'end_time': 4.83, 'word': 'numbers'}; {'start_time': 5.03, 'length': 2, 'confidence': 0.9422, 'end_time': 5.26, 'word': 'or'}; {'start_time': 5.26, 'length': 9, 'confidence': 0.9391, 'end_time': 6.08, 'word': 'Helvetica'}; {'start_time': 6.08, 'length': 4, 'confidence': 0.8953, 'end_time': 6.44, 'word': 'scum'}; {'start_time': 6.44, 'length': 5, 'confidence': 0.363, 'end_time': 6.79, 'word': 'moves'}; {'start_time': 6.84, 'length': 4, 'confidence': 0.6234, 'end_time': 7.0, 'word': 'come'}; {'start_time': 7.0, 'length': 6, 'confidence': 0.6423, 'end_time': 7.43, 'word': 'mooted'}",podcast_lecture,White,"[{'timestamps': [['number', 0.28, 0.71], ['yes', 0.71, 0.98], ['car', 1.2, 1.41], ['Helvetica', 1.41, 2.23], ['scum', 2.23, 2.6], ['most', 2.6, 2.96], ['commotion', 2.96, 3.55]], 'word_confidence': [['number', 0.654], ['yes', 0.231], ['car', 0.185], ['Helvetica', 0.845], ['scum', 0.422], ['most', 0.187], ['commotion', 0.065]], 'confidence': 0.438, 'transcript': 'number yes car Helvetica scum most commotion '}]",numbers,number,0.666,yes,0.4837,or,0.3443,Helvetica,0.5606,scum,0.5196
History_4A_Fall_2007_UC_Berkeley_Lecture_05_New_Kingdom_Egypt_State_and_Society_c._1500-1000_BC_20457_chunk_121_1499080254532628_count_1_noise_8_noise_type_White,4,all the usual sort of stuff and,8,"{'start_time': 18.18, 'length': 3, 'confidence': 0.9269, 'end_time': 18.52, 'word': 'all'}; {'start_time': 18.52, 'length': 3, 'confidence': 0.9269, 'end_time': 18.65, 'word': 'the'}; {'start_time': 18.65, 'length': 5, 'confidence': 0.9923, 'end_time': 19.09, 'word': 'usual'}; {'start_time': 19.09, 'length': 4, 'confidence': 0.9205, 'end_time': 19.29, 'word': 'sort'}; {'start_time': 19.29, 'length': 2, 'confidence': 0.9139, 'end_time': 19.36, 'word': 'of'}; {'start_time': 19.36, 'length': 5, 'confidence': 0.487, 'end_time': 19.58, 'word': 'stuff'}; {'start_time': 19.58, 'length': 3, 'confidence': 0.5113, 'end_time': 19.67, 'word': 'and'}",podcast_lecture,White,"[{'timestamps': [['all', 0.24, 0.59], ['the', 0.59, 0.72], ['usual', 0.72, 1.16], ['sort', 1.16, 1.36], ['of', 1.36, 1.43]], 'word_confidence': [['all', 1.0], ['the', 0.976], ['usual', 0.99], ['sort', 0.237], ['of', 0.244]], 'confidence': 0.821, 'transcript': 'all the usual sort of '}]",sort,all,0.9984,the,0.9984,usual,0.9801,sort,0.4528,that,0.5233
History_4A_Fall_2007_UC_Berkeley_Lecture_05_New_Kingdom_Egypt_State_and_Society_c._1500-1000_BC_20457_chunk_121_1499080254532628_count_2_noise_9_noise_type_White,4,of stuff and we get that in,9,"{'start_time': 19.29, 'length': 2, 'confidence': 0.9139, 'end_time': 19.36, 'word': 'of'}; {'start_time': 19.36, 'length': 5, 'confidence': 0.487, 'end_time': 19.58, 'word': 'stuff'}; {'start_time': 19.58, 'length': 3, 'confidence': 0.5113, 'end_time': 19.67, 'word': 'and'}; {'start_time': 19.68, 'length': 2, 'confidence': 0.8752, 'end_time': 19.77, 'word': 'we'}; {'start_time': 19.77, 'length': 3, 'confidence': 0.7868, 'end_time': 19.9, 'word': 'get'}; {'start_time': 19.9, 'length': 4, 'confidence': 0.9577, 'end_time': 20.09, 'word': 'that'}; {'start_time': 20.09, 'length': 2, 'confidence': 0.9362, 'end_time': 20.18, 'word': 'in'}",podcast_lecture,White,"[{'timestamps': [['get', 0.72, 0.86], ['that', 0.86, 1.05]], 'word_confidence': [['get', 0.554], ['that', 0.955]], 'confidence': 0.785, 'transcript': 'get that '}]",that,get,0.8485,that,0.8868
TerenceMckenna-TrueHallucinations02-16_chunk_45_1499080254532628_count_0_noise_-1_noise_type_White,4,together in the experimental Kali Berkeley he,-1,"{'start_time': 6.83, 'length': 8, 'confidence': 0.9951, 'end_time': 7.27, 'word': 'together'}; {'start_time': 7.27, 'length': 2, 'confidence': 0.9988, 'end_time': 7.4, 'word': 'in'}; {'start_time': 7.4, 'length': 3, 'confidence': 1.0, 'end_time': 7.59, 'word': 'the'}; {'start_time': 7.62, 'length': 12, 'confidence': 1.0, 'end_time': 8.31, 'word': 'experimental'}; {'start_time': 8.31, 'length': 4, 'confidence': 0.218, 'end_time': 8.78, 'word': 'Kali'}; {'start_time': 9.01, 'length': 8, 'confidence': 0.9285, 'end_time': 9.62, 'word': 'Berkeley'}; {'start_time': 10.04, 'length': 2, 'confidence': 0.7402, 'end_time': 10.22, 'word': 'he'}",podcast_lecture,White,"[{'timestamps': [['gathering', 0.4, 0.82], ['the', 0.82, 0.92], ['experimental', 0.92, 1.72], ['colleagues', 1.72, 2.28], ['at', 2.28, 2.41], ['Berkeley', 2.41, 3.06]], 'word_confidence': [['gathering', 0.441], ['the', 0.442], ['experimental', 1.0], ['colleagues', 0.101], ['at', 0.102], ['Berkeley', 0.969]], 'confidence': 0.65, 'transcript': 'gathering the experimental colleagues at Berkeley '}]",together,gather,0.5016,the,0.7332,experimental,0.9223,colleagues,0.4598,at,0.6912,Berkeley,0.7874
History_4A_Fall_2007_UC_Berkeley_Lecture_04_History_4A-Lecture_4_20456_chunk_104_1499080254532628_count_0_noise_-1_noise_type_White,4,why the pyramids are built and white,-1,"{'start_time': 15.58, 'length': 3, 'confidence': 0.9907, 'end_time': 16.03, 'word': 'why'}; {'start_time': 16.03, 'length': 3, 'confidence': 0.991, 'end_time': 16.13, 'word': 'the'}; {'start_time': 16.13, 'length': 8, 'confidence': 0.9757, 'end_time': 16.64, 'word': 'pyramids'}; {'start_time': 16.64, 'length': 3, 'confidence': 0.6498, 'end_time': 16.73, 'word': 'are'}; {'start_time': 16.73, 'length': 5, 'confidence': 0.4871, 'end_time': 16.94, 'word': 'built'}; {'start_time': 16.94, 'length': 3, 'confidence': 0.5667, 'end_time': 17.05, 'word': 'and'}; {'start_time': 17.05, 'length': 5, 'confidence': 0.6927, 'end_time': 17.22, 'word': 'white'}",podcast_lecture,White,"[{'timestamps': [['why', 0.41, 0.73]], 'word_confidence': [['why', 0.773]], 'confidence': 0.773, 'transcript': 'why '}, {'timestamps': [['Ellen', 1.44, 1.7], ['white', 1.7, 1.91]], 'word_confidence': [['Ellen', 0.047], ['white', 0.455]], 'confidence': 0.23, 'transcript': 'Ellen white '}]",pyramids,why,0.9463,Ellen,0.3783,white,0.7382
wetlands_chunk_83_1499080254532628_count_0_noise_-1_noise_type_White,4,trips you know what they don't make,-1,"{'start_time': 5.51, 'length': 5, 'confidence': 0.5839, 'end_time': 6.04, 'word': 'trips'}; {'start_time': 7.62, 'length': 3, 'confidence': 0.8577, 'end_time': 7.69, 'word': 'you'}; {'start_time': 7.69, 'length': 4, 'confidence': 0.9002, 'end_time': 7.77, 'word': 'know'}; {'start_time': 7.77, 'length': 4, 'confidence': 0.4743, 'end_time': 7.93, 'word': 'what'}; {'start_time': 7.93, 'length': 4, 'confidence': 0.889, 'end_time': 8.01, 'word': 'they'}; {'start_time': 8.01, 'length': 5, 'confidence': 0.9391, 'end_time': 8.21, 'word': ""don't""}; {'start_time': 8.21, 'length': 4, 'confidence': 0.9766, 'end_time': 8.43, 'word': 'make'}",podcast_lecture,White,"[{'timestamps': [['trickster', 0.31, 0.85], ['somersault', 0.85, 1.71], ['are', 1.71, 1.94], ['not', 2.36, 2.54], ['what', 2.54, 2.67], ['they', 2.67, 2.75], [""don't"", 2.75, 2.94], ['like', 2.94, 3.13]], 'word_confidence': [['trickster', 0.839], ['somersault', 0.13], ['are', 0.858], ['not', 0.132], ['what', 0.517], ['they', 0.679], [""don't"", 1.0], ['like', 0.565]], 'confidence': 0.502, 'transcript': ""trickster somersault are not what they don't like ""}]",know,trickster,0.9804,somersault,0.3898,are,0.7007,what,0.6121,they,0.6953,don't,0.9105,like,0.8471
wetlands_chunk_83_1499080254532628_count_1_noise_-1_noise_type_White,4,to anybody but week or the water,-1,"{'start_time': 8.89, 'length': 2, 'confidence': 1.0, 'end_time': 9.06, 'word': 'to'}; {'start_time': 9.06, 'length': 7, 'confidence': 0.967, 'end_time': 9.64, 'word': 'anybody'}; {'start_time': 9.64, 'length': 3, 'confidence': 0.7709, 'end_time': 9.9, 'word': 'but'}; {'start_time': 10.95, 'length': 4, 'confidence': 0.4826, 'end_time': 11.15, 'word': 'week'}; {'start_time': 11.8, 'length': 2, 'confidence': 0.6716, 'end_time': 12.01, 'word': 'or'}; {'start_time': 12.01, 'length': 3, 'confidence': 0.8778, 'end_time': 12.16, 'word': 'the'}; {'start_time': 12.16, 'length': 5, 'confidence': 0.7181, 'end_time': 12.54, 'word': 'water'}",podcast_lecture,White,"[{'timestamps': [['but', 0.71, 0.87], ['because', 0.87, 1.23], ['we', 2.31, 2.46], ['telltale', 2.46, 3.17], ['or', 3.17, 3.37], ['the', 3.37, 3.52], ['water', 3.52, 3.83]], 'word_confidence': [['but', 0.579], ['because', 0.447], ['we', 0.289], ['telltale', 0.287], ['or', 0.316], ['the', 0.87], ['water', 0.433]], 'confidence': 0.406, 'transcript': 'but because we telltale or the water '}]",anybody,too,0.3665,many,0.4364,but,0.5826,because,0.6135,or,0.6434,the,0.7591,water,0.7197
wetlands_chunk_83_1499080254532628_count_3_noise_-1_noise_type_White,4,cultures don't make because we're not trying,-1,"{'start_time': 18.44, 'length': 8, 'confidence': 0.7916, 'end_time': 19.03, 'word': 'cultures'}; {'start_time': 19.03, 'length': 5, 'confidence': 0.8017, 'end_time': 19.36, 'word': ""don't""}; {'start_time': 19.36, 'length': 4, 'confidence': 0.7967, 'end_time': 19.64, 'word': 'make'}; {'start_time': 20.25, 'length': 7, 'confidence': 0.9953, 'end_time': 20.6, 'word': 'because'}; {'start_time': 20.89, 'length': 5, 'confidence': 0.3192, 'end_time': 20.98, 'word': ""we're""}; {'start_time': 20.98, 'length': 3, 'confidence': 0.7823, 'end_time': 21.14, 'word': 'not'}; {'start_time': 21.14, 'length': 6, 'confidence': 0.9759, 'end_time': 21.74, 'word': 'trying'}",podcast_lecture,White,"[{'timestamps': [['publishers', 0.33, 0.84], [""don't"", 0.84, 1.16], ['like', 1.16, 1.48], ['because', 2.06, 2.39], [""you're"", 2.7, 2.79], ['not', 2.79, 2.95], ['trying', 2.95, 3.5]], 'word_confidence': [['publishers', 0.205], [""don't"", 0.278], ['like', 0.833], ['because', 0.992], [""you're"", 0.115], ['not', 0.428], ['trying', 0.996]], 'confidence': 0.62, 'transcript': ""publishers don't like because you're not trying ""}]",cultures,cultures,0.4935,don't,0.5529,like,0.7239,because,0.715,<eps>,0.6223,not,0.5521,trying,0.9475
TerenceMckenna-TrueHallucinations08-16_chunk_3_1499080254532628_count_0_noise_18_noise_type_White,4,at different epigenetic plans and one has,18,"{'start_time': 6.05, 'length': 2, 'confidence': 0.5061, 'end_time': 6.25, 'word': 'at'}; {'start_time': 6.25, 'length': 9, 'confidence': 0.9346, 'end_time': 6.77, 'word': 'different'}; {'start_time': 6.77, 'length': 10, 'confidence': 0.803, 'end_time': 7.6, 'word': 'epigenetic'}; {'start_time': 7.6, 'length': 5, 'confidence': 0.3577, 'end_time': 8.17, 'word': 'plans'}; {'start_time': 8.56, 'length': 3, 'confidence': 0.4754, 'end_time': 8.74, 'word': 'and'}; {'start_time': 8.74, 'length': 3, 'confidence': 0.7715, 'end_time': 8.96, 'word': 'one'}; {'start_time': 8.96, 'length': 3, 'confidence': 0.9068, 'end_time': 9.21, 'word': 'has'}",podcast_lecture,White,"[{'timestamps': [['different', 0.46, 0.97], ['efforts', 0.97, 1.31], ['genetic', 1.31, 1.85], ['landscape', 1.85, 2.7], ['than', 2.73, 2.9], ['one', 2.9, 3.16], ['has', 3.16, 3.37]], 'word_confidence': [['different', 1.0], ['efforts', 0.362], ['genetic', 0.466], ['landscape', 0.062], ['than', 0.226], ['one', 0.86], ['has', 0.257]], 'confidence': 0.435, 'transcript': 'different efforts genetic landscape than one has '}]",epigenetic,different,0.9714,efforts,0.7237,genetic,0.6281,bland,0.3673
